0.00018906949874999997,0.0,0.0,0.028303899749999993
0.005643618353409489,0.0,0.0,0.14785996540709148
0.01501394383212533,0.0,0.0,0.2239890364191083
0.024980649859520036,0.0,0.0,0.27285923830877323
0.04316102178489205,0.0,0.0,0.3304303223261423
0.06063470097395284,0.0,0.0,0.36708955094251244
0.07973549368374011,0.0,0.0,0.3958234295718873
0.10011163462602923,0.0,0.0,0.41834533775843774
0.12148740656727867,0.0,0.0,0.4359982399268506
0.14364669951762704,0.0,0.0,0.449834765339633
0.1664201242549427,0.0,0.0,0.4606799755873362
0.1896749117730693,0.0,0.0,0.46918056238987466
0.2133069963659724,0.0,0.0,0.4758434093367833
0.23723481026805698,0.0,0.0,0.4810658169739446
0.261394419829731,0.0,0.0,0.4851591935359464
0.28573571320202623,0.0,0.0,0.4883676239845992
0.3053128638823897,0.0,0.0,0.4904272398670767
0.3348147301983414,0.0,0.0,0.4928535510839064
0.35949753629941233,0.0,0.0,0.4943985401892945
0.38424891647466963,0.0,0.0,0.4956095184644377
0.4090540457111909,0.0,0.0,0.4965586956319363
0.4339013040121004,0.0,0.0,0.4973026704114956
0.4587815835049059,0.0,0.0,0.49788580545895894
0.4836877453459208,0.0,0.0,0.4983428726780674
0.5086141940363912,0.0,0.0,0.4987011266428948
0.5335565437671186,0.0,0.0,0.49898192976757494
0.5585113568959609,0.0,0.0,0.49920202613096937
0.5834759389638196,0.0,0.0,0.49937453991348035
0.608448178026073,0.0,0.0,0.4995097579820447
0.6334264187189095,0.0,0.0,0.4996157432882628
0.6584093635512287,0.0,0.0,0.4996988156561306
0.6833959955362257,0.0,0.0,0.4997639286283851
0.7033874140891729,0.0,0.0,0.499805727169434
0.7333773047957762,0.0,0.0,0.4998549675495733
0.7583708675555522,0.0,0.0,0.4998863220808193
0.7833658219807736,0.0,0.0,0.49991089808335143
0.8083618672076163,0.0,0.0,0.49993016100569343
0.8333587674159348,0.0,0.0,0.4999452594813982
0.8583563377674858,0.0,0.0,0.49995709382120196
0.8833544333841619,0.0,0.0,0.4999663696978751
0.9083529407090195,0.0,0.0,0.49997364022495844
0.9333517707349641,0.0,0.0,0.4999793389385067
0.9583508536973236,0.0,0.0,0.49998380564851713
0.9833501349138344,0.0,0.0,0.4999873067015441
1.0083495715239783,0.0,0.0,0.49999005086274306
1.0333491299332425,0.0,0.0,0.49999220176437975
1.0583487838099035,0.0,0.0,0.49999388766309893
1.0833485125148874,0.0,0.0,0.4999952090877718
1.108348299871077,0.0,0.0,0.49999624483395627
1.133348133198682,0.0,0.0,0.4999970566624175
1.1583480025591526,0.0,0.0,0.49999769298187513
1.183347900162552,0.0,0.0,0.4999981917355793
1.2083478199030482,0.0,0.0,0.49999858266383784
1.2333477569948277,0.0,0.0,0.4999988890774084
1.2583477076867207,0.0,0.0,0.49999912924750145
1.2833476690385217,0.0,0.0,0.49999931749527865
1.3083476387456676,0.0,0.0,0.49999946504581333
1.3333476150018186,0.0,0.0,0.4999995806974327
1.3583475963911467,0.0,0.0,0.4999996713463558
1.3833475818039114,0.0,0.0,0.4999997423979096
1.408347570370287,0.0,0.0,0.49999979808884476
1.4333475614084954,0.0,0.0,0.49999984173996975
1.458347554384151,0.0,0.0,0.4999998759541684
1.4833475488783983,0.0,0.0,0.49999990277160744
1.5083475445629329,0.0,0.0,0.49999992379139074
1.5333474488645724,-5.0604126112481e-05,-0.006082955164862258,0.49999994026691197
1.558344530009177,-0.00040799540189607493,-0.024652878973352686,0.4999999531805942
1.5833272534287495,-0.0013212497782334786,-0.04840771272055048,0.4999999633024705
1.608281263409102,-0.002827208405114598,-0.07216254689495141,0.4999999712361007
