0.014411878601409734,0.0
0.06130255532182736,0.0
0.12867439188528276,0.0
0.20862900279912308,0.0
0.29631394791112775,0.0
0.38874808943651973,0.0
0.48409994007962176,0.0
0.5812443100785397,0.0
0.6794899295548206,0.0
0.7784121109925982,0.0
0.87774994401265,0.0
0.9773431361094446,0.0
1.0770932102219841,0.0
1.1769396661321798,0.0
1.2768453350176507,0.0
1.3767873818969563,0.0
1.4638302612591088,0.0005140983208326488
1.5191388965523132,0.00809720414060223
1.5686014221641995,0.019274419189142196
1.616886098911558,0.0325715745687698
1.664435886542843,0.048051394893278136
1.7065724409225254,0.06384117056556743
1.7525819483559553,0.08340308741554919
1.8020982307204219,0.10732949673147643
1.8460098308486157,0.1312319728147088
1.888928695594831,0.15687851215466994
1.9337083603607779,0.17905741618446816
1.9793189669554656,0.19954332742348999
2.0249301069116377,0.22002805129147512
2.065800330113502,0.23884741628768844
2.1121905089056807,0.268284585811547
2.1521928939003128,0.2982734673297832
2.1907758494371463,0.3300678038050999
2.227858121116937,0.3636003166387627
2.263448844240811,0.3987142461785981
2.3012777917440843,0.4313560867414042
2.3406706351539524,0.46214900528419584
2.3800657007666732,0.49293908169477574
2.4194607664485925,0.5237291580168195
2.4588558321305056,0.554519234338871
2.4982508978124187,0.5853093106609224
2.537645963494332,0.6160993869829738
2.577041029176245,0.6468894633050253
2.6157191136732436,0.6785446946125818
2.649556119807671,0.7153171488433315
2.6810559679360226,0.7541413187616631
2.7107397258893635,0.7943710499973017
2.738544837219352,0.8359214115535273
2.7644126407867207,0.8787047435898026
2.7882885626376925,0.9226307850378141
2.810122231141292,0.9676068640265509
2.8279816978969907,1.0089074057683036
2.847482961728282,1.060327570875341
2.862931202941598,1.107876583535347
2.8761797153577597,1.156084816030275
2.8872005482579373,1.204850562243293
2.8959704507146355,1.254070939856901
2.902470920644751,1.3036421074063325
2.9066882438438855,1.3534594833564986
2.9095116290017713,1.4033743897600377
2.916136088474297,1.4478704646257483
2.9245949055465115,1.4971497545234211
2.933900112685491,1.5513568861584808
2.942359391913498,1.600636096733962
